brand,rating,review,date_experience,Identified Risk
Temu,2,"La quasi intégralité des articles recus presente un défaut. Le remboursement a été simple et rapide.Le service client est un désastre. Alors que la requête adressée est claire, précise et concise. Les retours sont très long et sans intérêt. Compte tenu du nombre de requêtes et d'interlocuteurs, dire que le service client maitrise l'art d'être désagréable est un euphémisme !",22 octobre 2024,Problème de remboursement
Temu,1,J acheté comme un riche pour consommer comme un pauvre70% de  mes commandes partent à la poubelle les prix sont bas mais la qualité aussiJe vais arrêter de commander,23 octobre 2024,Problème de qualité du produit
Temu,1,J'ai fait un retours d'articles .mais j'ai pas eu mon remboursement .,06 septembre 2024,Problème de remboursement
Temu,1,"3 articles commandé un seul ok. Un jeu d'éclairage vélo  l'arrière manque. 3eme manque mode d'emploi. Le temps de pouvoir avoir un contact,  Klarna qui encaisse le paiement envoie un frais de rappel de 12 chf . Je paie pour un article et Klarna demande un deuxieme paiement de 31ch pour frais de rappel . Reçu un article correct valeur 6 chf et payé au total 43 chf. Plus jamais Temu!",23 octobre 2024,Problème de livraison
Temu,1,"2 commandes passées fin août pour une entreprise, colis bien reçu mais après 10 réclamations toujours pas de facture - pas de numéro de téléphone pour joindre une vraie personne - juste un robot qui vous répond toujours la même chose et vous envoi un simple reçu",24 octobre 2024,Problème de livraison
Temu,1,Livraison ne correspond pas à la commande,10 octobre 2024,Problème de livraison
Temu,1,"Attention vendeurs malhonnêtes !Je suis illustratrice, je vends mes illustrations sur mon site. Je viens de découvrir l'intégralité des mes œuvres ( certaines ont même encore ma signature) toutes sont revendues par divers vendeurs de la plateforme. Ils se font de l'argent sur mon dos en volant mes créations qui sont mon seul gagne pain. Je suis écœurée par ces comportements de voleurs !Il me semblait que cette plateforme vendait beaucoup de contrefaçons et bien maintenant que je suis concernée, je peux l'affirmer !",24 octobre 2024,Problème de remboursement
Temu,2,Les articles correspondent pas à la photo et lorsque l on demande le remboursement si il y avait des réductions sur le montant de remboursement il les enleve du coup on se fait arnaquer Du coup très déçu de ce site,23 octobre 2024,Problème de remboursement
Temu,2,"Bonjour à tousAprès avoir effectué plusieurs commandes ces deux derniers moisLes articles reçus sont de qualité très médiocre, sans compter les messages incessants pour faire le forcing... À éviter J ai acheté deux pulls, après une journée de port,plein de peluches, et mes bracelets l élastique cassé, la qualité fait défaut sur beaucoup d articles",19 octobre 2024,Problème de qualité du produit
Temu,3,"J ai acheté un grand gilet sur Temu mais je me suis aperçue,qu il n y avait pas de poches et pas de boutonnières. Ça va me coûter cher en couture. Merci Temu.",10 octobre 2024,Problème de qualité du produit
Temu,1,J ai reçu mes christmas gognes sans aucune explication.. pas normal. J ai dû tout penser pour arriver à un bon résultat..mais sans explications c est compliqué et surtout inadmissible.. je vous conseille d acheter des Kids broderie due dmc car tout est prévu pour broder.,14 octobre 2024,Problème de livraison
Temu,1,Bonjour je suis très dessus de ma paires de chaussures pas encore 1moi et la semelle et cassé en deux  bonne journée,23 octobre 2024,Problème de qualité du produit
Temu,1,J'ai fait ma première commande sur temu et depuis près d'un mois je l'ai pas encore reçu. De plus je n'ai pas eu de nouvelle sur la date de livraison,03 octobre 2024,Problème de livraison
Temu,1,"Ces ont des voleurs, ils m'ont envoyé  un fauteuil  ils manquaient  les vis et les boulons méfiez- vous Ils ont essayé  de me voler ils ne resteront bien longtemps  sur le marché  Amazon  reprendra le marché à 100/1000Je ne veux  pas être remboursé,  il me manque 4 vis et 4 boulons pour monter les bras de mon fauteuil, je suis contente  de mon achat , j'aime la couleur, j'aurais aimé  que l'on m'apporte le reste des vis et des boulons pour finir de monter mon fauteuil je ne sais pas où  aller les chercher  à  moins que vous ayez une adresse, j'étais très  contente d'acheter chez vous, mais vous m'avez déçu avec le fauteuil,  en plus la boîte était à  moitié ouverte , cette fois-ci le travail a été  mal fait, mais je ne veux pas payer les conséquences  Je n'ai rien à  faire de vos 15,75 je veux 10 boulons 6 vis pour finir mon fauteuil, il vous envoie un descuento pour continuer  à  acheter, mais avec moi cela ne marche pas comme ça  si je n'ai  pas mes boulons et mes vis je n'achète  plus chez vous, je retourne chez Amazon ils sont aussi incorrecte  que vous mais  au moins quand ils font une bêtise il répare",21 octobre 2024,Problème de remboursement
Temu,1,Bonjour  je n ai aucune  nouvelle  de ma réclamation à propos  du plaid personnalisé  que j ai reçu  à la mauvaise taille  merci de me tenir au courant  cordialement Mme Prévost,17 octobre 2024,Problème de remboursement
Temu,1,"J’ai fais une commande, et j’ai reçu une commande Shein  Pour l’instant rien n’est fait, car le sav est un robot.Pas de solution car j’ai été livré, mais pas de ma commande temu.Le transporteur a fait une erreur d’étiquetage et me voilà avec 45euros en moins. Toujours les mêmes réponses de temu, ils font le nécessaire, mais rien n’est fait car tu peux pas expliquer ton problème à des robots qui ont des questions réponses déjà programmé.",09 octobre 2024,Problème de livraison
Temu,1,"Première et dernière fois que je commande chez temu, voilà plusieurs jours que soit disant mon colis est bloqué à la douane, et impossible de contacter le service client (qui est Un robot 🤖).Se site n' est vraiment pas sérieux,.Personnellement j'ai toujours commandé via Aliexpress et je n' ai jamais eu de problème avec eux.Je déconseille fortement temu.Sauf si vous voulez vous faire arnaquer",21 octobre 2024,Problème de livraison
Temu,1,J'ai longtemps commandé sur ce site. J'ai cessé de le faire depuis qu'ils doivent me rembourser 90€ qu'ils me proposent en bons d'achat payant.,01 octobre 2024,Problème de remboursement
Temu,2,"que se passe-t-il ? les commandes que je passe sont toujours à l'adresse de mon domicile mais dernièrement, vous me les livrez  dans des relais où je n'ai pas accès.aussi les colis vont revenir chez vous et je vous demande de ma les rembourser et je pense que je ne commanderais plus jamais chez vous quel dommage !",21 octobre 2024,Problème de livraison
Temu,1,j ai recu un colis qui ne correspond pas a ma commande et bien en dessous de sa valeurc est une escroquerie,09 octobre 2024,Problème de livraison
Temu,1,"Pour compléter mon précédent avis, je viens de recevoir une nouvelle réponse ( la 8eme de Temu ) qui n'est autre que la même qui m'assure que le problème sera réglé dans les 24h. C'est une réponse type automatique mais il ne se passe absolument rien derrière. Cela conforte que ce Site profite de sa popularité pour ARNAQUER certain client et d'autres avis en témoignent !Il faut mettre fin rapidement à ce genre de pratique.",18 août 2024,Problème de service client
Temu,1,"Bonjour,Je vous contacte afin de faire un recours concernant un colis que j’ai reçu par erreur venant de vous et que je n’ai pas commandé. J’ai contacté votre service client par téléphone et par mail pour expliquer la situation. Vous m’avez ordonné de garder le colis de la personne concernée que j'ai reçu par erreur, de ne pas le renvoyer, très bien seulement vous m’avez assuré que vous alliez prévenir cette personne a qui j'ai garder sont colis pour la dédommager. Cependant, vous n’avez pas fait cela. Vous ne l’avez pas prévenue, dans le but de ne pas la rembourser.J’ai contacté la personne en question grâce à son numéro, présent sur l’étiquette du colis, car j'ai trouvé votre procédure illégal et bizzare du fait que vous me demandiez de garder un colis comme ça d'une valeur de 700 euro. j'ai expliqué la situation par téléphone a la personne du colis je lui est dit que temu m'avait autorisé a garder sont colis qu'ils allaient vous contacter vous dédommagé la personne était sous le choque car deja c'était pas normal qu'ont donne sont colis a une autre personne ce qui est logique ensuite du fait que vous l'avez jamais contactée pour expliquer la situation. Elle vous a contacté donc plusieurs fois pour vous expliquer la situation. Je lui ai transmis les échanges de mails de temu et moi en captures d'écran, et elle vous les a aussi remis. Pourtant, vous refusez de la dédommager, niant même les faits malgré les preuves. Tout cela parce que c’est vous qui avez commis une erreur de livraison en m’envoyant ce colis que j’ai finalement remis à un tiers, car il ne m’était d’aucune utilité.La personne en question n’a toujours pas été remboursée. Vous l’avez arnaquée, et vous ne respectez même pas vos propres clients. Il s'agit tout de même d’un colis d’une valeur de 700 euros. Je vous ai transmis toutes les coordonnées de cette personne et vous m’aviez bien assuré que vous alliez régler la situation et la contacter. Cette pauvre dame n’a toujours pas été dédommagée. C’est honteux. Vous êtes des escrocs. Elle va déposer plainte contre vous, et je viendrai en tant que témoin lorsqu’elle vous poursuivra pour escroquerie.Votre site devrait être fermé immédiatement. Vous n’avez fait que lui mentir, et à moi aussi. Je n’accepte pas qu’on se moque de moi. vous faites que de mentir en disant envoyé nous un mail ont va réglé la situation cest fait exprès vous faites rien vous mentez au client ça c'est le grave plus de 100 mails à était échanger avec vous et vous faites semblant de pas régler la situation vous êtes des menteurs escrocs tout clairement vitre site dois fermer sans discutionCordialement,Lola fournier.",11 octobre 2024,Problème de remboursement
Temu,2,Dernière fois que je commande produits de piètres qualités je commande des bottes arrivées toutes pliées poubelle des sachets de lavande ça pu l urine poubelle également et tout. Le reste de la grosse daube,18 octobre 2024,Problème de qualité du produit
Temu,1,"bonjour , societe TEMU  A FUIRE ,JE N,AI PAS RECU MA COMMANDE , bien que j'étais  chez moi , en deux jours alors que j'attendait mon colis ,le transporteur est passer sans s'arreter , le deuxième jour  ,j'ai vu le transporteur repartir sans s'arreter à mon domicile ,je me suis débrouiller pour avoir mon colis avec  recpect  et me suis battu en vain ,je sais que je ne recevrai pas mon colis ,comme on dit je me suis  FAIT AVOIR.TEMU AVEC TRANSPORTEURS C'EST TERMINER !",18 octobre 2024,Problème de livraison
Temu,1,Je demande de retourner 3 articles que j'ai payé 47.75€ et Tému estime le remboursement à 27.71€ pour une telle différence ?j’étais très satisfait mais la c'est ma dernière commande,17 octobre 2024,Problème de remboursement
